domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,4,115,2,8,22,"['142.250.203.110', '142.250.203.110', '172.217.168.46', '142.250.186.174', '142.250.203.110']"
youtube.com,17,75,3,14,35,"['172.217.168.78', '142.250.203.110', '142.250.203.110', '142.250.186.78', '172.217.168.78']"
facebook.com,3,2,2,15,22,"['157.240.201.35', '157.240.17.35', '157.240.203.35', '157.240.251.35', '157.240.201.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,2,24,2,59,6,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.84.181.62', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.53.203.50', '20.81.111.85']"
netflix.com,9,6,4,9,15,"['54.170.196.176', '54.246.79.9', '52.214.181.141', '3.230.129.93', '54.237.226.164', '52.3.144.142', '52.214.181.141', '54.246.79.9', '54.170.196.176', '54.170.196.176', '54.246.79.9', '52.214.181.141', '54.170.196.176', '54.246.79.9', '52.214.181.141']"
epicgames.com,3,188,8,16,6,"['3.224.229.142', '18.213.59.57', '54.197.143.69', '54.226.83.163', '3.228.194.172', '54.226.212.47', '3.233.179.35', '3.230.29.161', '3.216.16.195', '3.230.29.161', '54.226.212.47', '3.223.206.124', '3.210.115.173', '3.224.229.142', '3.208.225.137', '54.210.212.240', '3.230.29.161', '3.210.115.173', '35.169.142.199', '23.20.205.194', '3.208.225.137', '3.228.194.172', '34.205.180.101', '34.192.116.37', '107.23.88.204', '174.129.246.223', '54.226.212.47', '34.225.166.220', '52.2.162.131', '54.235.191.8', '54.89.15.95', '52.86.209.73', '34.192.116.37', '54.89.15.95', '54.90.222.114', '3.210.97.92', '3.211.212.74', '3.216.16.195', '3.224.229.142', '18.232.4.194']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,4,15,3,4315,5,"['104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.65', '104.244.42.65', '104.244.42.65']"
instagram.com,11,215,2,36,7,"['157.240.201.174', '157.240.17.174', '157.240.203.174', '157.240.251.174', '157.240.201.174']"
baidu.com,2,318,3,9,6,"['39.156.66.10', '110.242.68.66', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10']"
amazonaws.com,2,2,3,10,6,"['72.21.206.80', '207.171.166.22', '72.21.210.29', '207.171.166.22', '72.21.210.29', '72.21.206.80', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.210.29', '207.171.166.22', '72.21.206.80']"
