domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,3,65,6,31,34,"['142.250.203.110', '142.250.203.110', '172.217.168.46', '142.250.186.46', '142.250.203.110']"
youtube.com,16,168,6,12,22,"['172.217.168.78', '142.250.203.110', '142.250.203.110', '142.250.185.206', '172.217.168.78']"
facebook.com,2,2,3,8,7,"['157.240.234.35', '157.240.252.35', '157.240.203.35', '157.240.251.35', '157.240.201.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,2,2,2,31,5,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.84.181.62', '20.112.52.29', '20.81.111.85', '20.53.203.50', '20.84.181.62', '20.53.203.50', '20.103.85.33', '20.81.111.85', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.53.203.50']"
netflix.com,4,2106,3,10,7,"['18.200.8.190', '54.73.148.110', '54.155.246.232', '3.251.50.149', '54.155.178.5', '54.74.73.31', '52.214.181.141', '54.170.196.176', '54.246.79.9', '18.200.8.190', '54.155.246.232', '54.73.148.110', '54.155.246.232', '18.200.8.190', '54.73.148.110']"
epicgames.com,3,929,4,16,15,"['54.226.83.163', '54.226.212.47', '54.235.191.8', '54.89.15.95', '3.210.97.92', '18.232.4.194', '34.192.40.46', '52.203.14.136', '3.230.29.161', '34.192.40.46', '34.192.116.37', '54.89.15.95', '34.236.240.206', '52.2.162.131', '44.215.224.99', '34.232.137.100', '3.211.212.74', '52.86.209.73', '34.232.137.100', '3.211.207.12', '54.90.222.114', '3.232.100.130', '54.157.155.117', '54.226.83.163', '18.213.59.57', '52.86.209.73', '3.233.179.35', '54.226.83.163', '54.157.155.117', '34.203.119.126', '34.193.142.121', '44.215.224.99', '3.208.225.137', '3.211.207.12', '18.213.59.57', '23.20.205.194', '34.193.142.121', '52.71.194.139', '52.86.209.73', '54.89.15.95']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,2,5,3,2137,6,"['104.244.42.193', '104.244.42.65', '104.244.42.1', '104.244.42.129', '104.244.42.1', '104.244.42.129', '104.244.42.129', '104.244.42.193', '104.244.42.65', '104.244.42.1', '104.244.42.193']"
