domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,3,26,4,14,22,"['142.250.203.110', '172.217.168.14', '172.217.168.46', '142.250.186.174', '142.250.203.110']"
youtube.com,16,22,3,11,23,"['172.217.168.78', '172.217.168.14', '142.250.203.110', '142.250.184.238', '172.217.168.78']"
facebook.com,3,29,6,4319,29,"['157.240.201.35', '157.240.17.35', '157.240.251.35', '157.240.27.35', '157.240.201.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,2,11,3,9,6,"['20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.70.246.20', '20.236.44.162', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.112.250.133', '20.236.44.162', '20.231.239.246', '20.76.201.171', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.112.250.133', '20.231.239.246', '20.236.44.162', '20.70.246.20', '20.76.201.171']"
netflix.com,5,5,5,9,7,"['52.214.181.141', '54.170.196.176', '54.246.79.9', '54.155.246.232', '18.200.8.190', '54.73.148.110', '54.170.196.176', '54.246.79.9', '52.214.181.141', '54.246.79.9', '54.170.196.176', '52.214.181.141', '54.155.178.5', '3.251.50.149', '54.74.73.31']"
epicgames.com,3,42,4,24,7,"['3.86.126.224', '52.4.18.127', '23.20.205.194', '54.210.212.240', '3.224.229.142', '54.226.212.47', '18.210.160.48', '54.235.191.8', '3.211.207.12', '3.230.29.161', '23.20.192.195', '52.2.162.131', '34.225.166.220', '54.235.191.8', '34.205.180.101', '34.192.116.37', '54.87.93.14', '34.225.166.220', '23.20.192.195', '3.233.179.35', '23.20.205.194', '18.210.160.48', '3.86.126.224', '52.22.246.29', '3.86.126.224', '3.211.207.12', '100.25.18.185', '23.20.192.195', '54.89.15.95', '54.87.93.14', '3.223.206.124', '174.129.246.223', '100.25.18.185', '3.224.229.142', '18.210.41.252', '18.210.160.48', '34.203.119.126', '34.206.236.114', '35.169.142.199', '52.22.246.29']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,10,2,3,16,6,"['104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.65']"
instagram.com,9,28,3,2117,8,"['157.240.201.174', '157.240.17.174', '157.240.251.174', '157.240.27.174', '157.240.201.174']"
baidu.com,2,36,4,9,5,"['110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '110.242.68.66', '39.156.66.10']"
amazonaws.com,3,5,3,87,6,"['72.21.210.29', '72.21.206.80', '207.171.166.22', '72.21.210.29', '72.21.206.80', '207.171.166.22', '72.21.210.29', '207.171.166.22', '72.21.206.80', '72.21.210.29', '72.21.206.80', '207.171.166.22', '72.21.210.29', '207.171.166.22', '72.21.206.80']"
apple.com,2,16,4,20,6,"['17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10']"
linkedin.com,5,26,4,2133,13,"['13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14']"
cloudflare.com,10,1157,3,2122,6,"['104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229', '104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229', '104.16.133.229', '104.16.132.229']"
wikipedia.org,15,7,3,10,103,"['185.15.58.224', '185.15.58.224', '185.15.58.224', '91.198.174.192', '185.15.58.224']"
