domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,4,14,16,13,22,"['172.217.168.46', '142.250.203.110', '172.217.168.46', '142.250.186.174', '142.250.203.110']"
youtube.com,16,67,25,142,34,"['172.217.168.78', '172.217.168.46', '142.250.203.110', '142.250.184.238', '172.217.168.78']"
facebook.com,3,216,97,11,29,"['157.240.201.35', '157.240.17.35', '157.240.203.35', '157.240.252.35', '157.240.201.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,2,3,3,2119,6,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.81.111.85', '20.84.181.62', '20.112.52.29', '20.103.85.33', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62']"
netflix.com,5,4,4,2113,17,"['54.155.178.5', '3.251.50.149', '54.74.73.31', '52.214.181.141', '54.246.79.9', '54.170.196.176', '54.155.246.232', '18.200.8.190', '54.73.148.110', '3.230.129.93', '54.237.226.164', '52.3.144.142', '54.73.148.110', '54.155.246.232', '18.200.8.190']"
epicgames.com,4,18,3,12,7,"['107.23.88.204', '3.208.225.137', '54.235.191.8', '3.211.212.74', '54.87.93.14', '52.22.82.88', '54.226.83.163', '54.90.222.114', '18.232.4.194', '34.206.236.114', '3.223.206.124', '3.86.126.224', '52.22.82.88', '3.211.212.74', '52.203.14.136', '54.89.15.95', '54.197.143.69', '3.230.29.161', '34.232.137.100', '54.90.222.114', '52.71.194.139', '23.20.205.194', '174.129.246.223', '107.23.88.204', '3.224.229.142', '174.129.246.223', '3.86.126.224', '54.87.93.14', '54.157.155.117', '52.207.120.16', '52.71.194.139', '3.224.231.164', '34.203.148.103', '35.169.142.199', '44.215.224.99', '52.2.162.131', '54.90.222.114', '54.197.143.69', '3.210.115.173', '3.232.100.130']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,4,4,3,17,5,"['104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.1', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.1']"
