domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,3,8,2,14,22,"['172.217.168.78', '172.217.168.46', '172.217.168.46', '142.250.186.174', '142.250.203.110']"
youtube.com,16,2,2,26,22,"['172.217.168.78', '172.217.168.14', '216.58.215.238', '142.250.184.238', '172.217.168.78']"
facebook.com,2,5,2,14,6,"['157.240.201.35', '157.240.17.35', '157.240.203.35', '157.240.251.35', '157.240.201.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,2,8,3,9,6,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.112.52.29', '20.236.44.162', '20.112.250.133', '20.81.111.85', '20.84.181.62', '20.76.201.171', '20.70.246.20', '20.103.85.33', '20.53.203.50', '20.231.239.246', '20.236.44.162', '20.103.85.33', '20.53.203.50', '20.70.246.20', '20.81.111.85', '20.231.239.246', '20.76.201.171', '20.112.52.29', '20.84.181.62', '20.112.250.133', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.53.203.50', '20.70.246.20', '20.76.201.171', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.236.44.162']"
netflix.com,10,2,7,13,16,"['54.246.79.9', '54.170.196.176', '52.214.181.141', '52.3.144.142', '54.237.226.164', '3.230.129.93', '52.214.181.141', '54.246.79.9', '54.170.196.176', '54.155.178.5', '3.251.50.149', '54.74.73.31', '54.155.246.232', '18.200.8.190', '54.73.148.110']"
epicgames.com,3,3,3,12,7,"['107.23.88.204', '3.230.29.161', '3.86.126.224', '34.206.236.114', '34.203.148.103', '34.236.240.206', '54.89.15.95', '3.224.231.164', '3.233.179.35', '54.235.191.8', '54.89.15.95', '3.211.207.12', '54.197.143.69', '3.224.231.164', '34.193.109.40', '34.193.142.121', '34.205.180.101', '54.157.155.117', '3.230.29.161', '34.203.119.126', '34.225.166.220', '54.90.222.114', '107.23.88.204', '3.232.100.130', '3.233.179.35', '18.213.59.57', '3.211.212.74', '23.20.205.194', '3.210.97.92', '54.210.212.240', '34.225.166.220', '3.208.225.137', '35.169.142.199', '52.86.209.73', '107.23.88.204', '3.208.225.137', '3.232.100.130', '34.193.142.121', '34.203.148.103', '34.236.240.206']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,4,4,7,29,6,"['104.244.42.1', '104.244.42.65', '104.244.42.193', '104.244.42.1', '104.244.42.129', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.1', '104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.1']"
instagram.com,4,167,3,8,29,"['157.240.201.174', '157.240.17.174', '157.240.203.174', '157.240.251.174', '157.240.201.174']"
baidu.com,2,6,3,41,5,"['110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66']"
amazonaws.com,2,25,3,26,6,"['207.171.166.22', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.210.29', '72.21.206.80', '72.21.210.29', '72.21.206.80', '207.171.166.22', '207.171.166.22', '72.21.206.80', '72.21.210.29', '72.21.210.29', '207.171.166.22', '72.21.206.80']"
apple.com,2,2,2,20,6,"['17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10']"
linkedin.com,15,2,3,17,13,"['13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14']"
cloudflare.com,10,100,4,11,6,"['104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229', '104.16.132.229', '104.16.133.229', '104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229']"
wikipedia.org,133,39,4,22,98,"['185.15.58.224', '185.15.58.224', '185.15.58.224', '91.198.174.192', '185.15.58.224']"
yahoo.com,3,21,4,2117,7,"['98.137.11.163', '74.6.143.25', '34.225.127.72', '74.6.231.20', '54.161.105.65', '74.6.143.26', '74.6.231.21', '98.137.11.164', '54.161.105.65', '74.6.231.20', '74.6.143.25', '74.6.143.26', '98.137.11.164', '74.6.231.21', '34.225.127.72', '98.137.11.163', '54.161.105.65', '34.225.127.72', '74.6.231.21', '98.137.11.164', '74.6.231.20', '98.137.11.163', '74.6.143.25', '74.6.143.26', '74.6.231.20', '98.137.11.164', '34.225.127.72', '54.161.105.65', '74.6.143.25', '74.6.143.26', '98.137.11.163', '74.6.231.21', '74.6.143.26', '74.6.231.20', '74.6.231.21', '98.137.11.163', '98.137.11.164', '34.225.127.72', '54.161.105.65', '74.6.143.25']"
