domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,9,8,8,12,103,"['142.250.67.14', '172.217.167.110', '172.217.24.46', '142.251.221.78', '142.250.204.14']"
youtube.com,103,6,9,8,100,"['142.250.204.14', '142.250.204.14', '172.217.24.46', '172.217.167.78', '142.250.204.14']"
facebook.com,11,9,10,11,8,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,10,9,9,10,9,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.81.111.85', '20.81.111.85', '20.103.85.33', '20.70.246.20', '20.76.201.171', '20.236.44.162', '20.231.239.246', '20.112.250.133', '20.84.181.62', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.231.239.246', '20.236.44.162', '20.53.203.50', '20.70.246.20', '20.76.201.171', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.112.250.133']"
netflix.com,13,8,8,113,44,"['44.242.13.161', '52.38.7.83', '44.240.158.19', '44.240.158.19', '52.38.7.83', '44.242.13.161', '52.38.7.83', '44.242.13.161', '44.240.158.19', '44.237.234.25', '44.242.60.85', '44.234.232.238', '52.38.7.83', '44.240.158.19', '44.242.13.161']"
epicgames.com,9,44,11,13,21,"['54.235.191.8', '18.210.41.252', '3.233.179.35', '54.197.143.69', '52.71.194.139', '54.89.15.95', '107.23.88.204', '3.211.207.12', '44.215.224.99', '34.232.137.100', '52.2.162.131', '34.206.236.114', '23.20.205.194', '54.89.15.95', '34.193.142.121', '3.86.126.224', '44.215.224.99', '34.192.116.37', '54.210.212.240', '3.210.115.173', '54.157.155.117', '52.86.209.73', '18.213.59.57', '18.210.160.48', '18.232.4.194', '54.226.212.47', '3.216.16.195', '3.230.29.161', '3.211.212.74', '3.224.231.164', '54.226.83.163', '18.210.160.48', '3.210.97.92', '23.20.205.194', '34.203.119.126', '52.71.194.139', '54.87.93.14', '54.90.222.114', '54.226.212.47', '107.23.88.204']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,11,8,7,11,8,"['104.244.42.193', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.193']"
