domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,104,10,8,10,100,"['142.250.204.14', '142.250.66.206', '142.250.67.14', '142.250.204.14', '142.250.204.14']"
youtube.com,141,8,7,12,101,"['142.250.204.14', '142.250.76.110', '142.251.221.78', '172.217.167.78', '142.250.204.14']"
facebook.com,9,12,7,8,101,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,9,8,8,12,9,"['20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.112.250.133', '20.231.239.246', '20.231.239.246', '20.76.201.171', '20.236.44.162', '20.70.246.20', '20.112.250.133', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.76.201.171', '20.112.250.133', '20.231.239.246', '20.236.44.162', '20.70.246.20']"
netflix.com,13,12,9,17,37,"['44.240.158.19', '52.38.7.83', '44.242.13.161', '44.234.232.238', '44.242.60.85', '44.237.234.25', '44.234.232.238', '44.242.60.85', '44.237.234.25', '44.242.13.161', '44.240.158.19', '52.38.7.83', '44.237.234.25', '44.242.60.85', '44.234.232.238']"
epicgames.com,8,116,9,115,23,"['18.210.41.252', '18.210.160.48', '52.22.246.29', '34.203.148.103', '35.169.142.199', '52.203.14.136', '34.206.236.114', '54.87.93.14', '34.203.148.103', '34.192.116.37', '3.208.225.137', '18.232.4.194', '34.192.40.46', '3.228.194.172', '3.224.229.142', '3.230.29.161', '52.203.14.136', '3.210.115.173', '54.226.212.47', '3.208.225.137', '3.224.229.142', '3.211.207.12', '34.205.180.101', '54.221.113.101', '100.25.18.185', '3.223.206.124', '54.89.15.95', '23.20.205.194', '52.22.246.29', '34.203.119.126', '54.157.155.117', '3.230.29.161', '3.208.225.137', '3.210.115.173', '18.210.41.252', '23.20.192.195', '52.2.162.131', '52.22.246.29', '54.226.212.47', '107.23.88.204']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,17,8,9,11,8,"['104.244.42.1', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.129', '104.244.42.129', '104.244.42.129']"
