domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,104,6,8,9,103,"['142.250.204.14', '172.217.167.78', '172.217.24.46', '142.251.221.78', '142.250.204.14']"
youtube.com,141,10,9,104,101,"['142.250.204.14', '142.251.221.78', '172.217.24.46', '142.250.204.14', '142.250.204.14']"
facebook.com,8,18,9,10,10,"['157.240.8.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '157.240.254.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,8,10,10,15,6,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.112.52.29', '20.84.181.62', '20.81.111.85', '20.103.85.33', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62']"
netflix.com,13,6,8,13,36,"['52.38.7.83', '44.242.13.161', '44.240.158.19', '44.234.232.238', '44.242.60.85', '44.237.234.25', '52.38.7.83', '44.242.13.161', '44.240.158.19', '44.242.60.85', '44.234.232.238', '44.237.234.25', '44.234.232.238', '44.237.234.25', '44.242.60.85']"
epicgames.com,7,155,9,12,21,"['52.203.14.136', '34.206.236.114', '34.203.119.126', '3.230.29.161', '54.157.155.117', '34.236.240.206', '54.235.191.8', '34.192.116.37', '34.236.240.206', '54.226.212.47', '54.87.93.14', '18.213.59.57', '174.129.246.223', '3.230.29.161', '54.157.155.117', '34.205.180.101', '54.197.143.69', '54.157.155.117', '52.71.194.139', '23.20.205.194', '18.213.59.57', '3.223.206.124', '34.203.148.103', '34.236.240.206', '35.169.142.199', '3.211.212.74', '3.86.126.224', '34.225.166.220', '23.20.205.194', '34.203.148.103', '34.232.137.100', '34.193.109.40', '54.235.191.8', '23.20.205.194', '34.193.142.121', '34.203.119.126', '34.206.236.114', '52.71.194.139', '54.87.93.14', '54.210.212.240']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,10,8,8,10,6,"['104.244.42.1', '104.244.42.193', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.1']"
