domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,142,24,11,8,101,"['172.217.167.78', '142.250.71.78', '172.217.24.46', '142.250.67.14', '172.217.167.78']"
youtube.com,101,10,7,10,113,"['142.251.221.78', '172.217.167.110', '172.217.24.46', '142.250.71.78', '142.251.221.78']"
facebook.com,17,8,8,9,7,"['157.240.254.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '157.240.254.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,13,9,8,9,8,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.84.181.62', '20.81.111.85', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62']"
netflix.com,12,8,7,12,19,"['44.234.232.238', '44.237.234.25', '44.242.60.85', '44.234.232.238', '44.237.234.25', '44.242.60.85', '44.242.60.85', '44.237.234.25', '44.234.232.238', '44.237.234.25', '44.234.232.238', '44.242.60.85', '44.240.158.19', '44.242.13.161', '52.38.7.83']"
epicgames.com,9,359,10,183,39,"['44.215.224.99', '3.224.231.164', '34.225.166.220', '3.210.115.173', '34.232.137.100', '52.203.14.136', '3.211.207.12', '54.89.15.95', '52.2.162.131', '54.226.212.47', '34.193.142.121', '3.216.16.195', '107.23.88.204', '52.86.209.73', '3.228.194.172', '23.20.205.194', '44.215.224.99', '34.205.180.101', '3.233.179.35', '52.86.209.73', '3.228.194.172', '34.225.166.220', '34.203.119.126', '34.232.137.100', '34.203.148.103', '54.90.222.114', '3.210.115.173', '52.22.246.29', '3.223.206.124', '54.87.93.14', '3.233.179.35', '54.89.15.95', '3.210.115.173', '3.224.231.164', '34.192.40.46', '34.203.148.103', '34.236.240.206', '52.71.194.139', '3.86.126.224', '3.210.97.92']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,8,7,9,10,9,"['104.244.42.1', '104.244.42.65', '104.244.42.1', '104.244.42.193', '104.244.42.65']"
instagram.com,11,8,9,105,8,"['157.240.254.174', '157.240.8.174', '157.240.8.174', '157.240.8.174', '157.240.254.174']"
