domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,103,11,9,11,102,"['142.250.204.14', '172.217.167.110', '172.217.24.46', '142.251.221.78', '142.250.204.14']"
youtube.com,100,10,7,10,100,"['142.250.204.14', '142.251.221.78', '172.217.24.46', '172.217.167.78', '142.250.204.14']"
facebook.com,11,7,10,9,100,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,8,7,6,16,8,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.84.181.62', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.81.111.85', '20.103.85.33', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.103.85.33']"
netflix.com,10,9,16,12,21,"['52.38.7.83', '44.242.13.161', '44.240.158.19', '44.242.13.161', '52.38.7.83', '44.240.158.19', '44.242.60.85', '44.234.232.238', '44.237.234.25', '44.234.232.238', '44.242.60.85', '44.237.234.25', '44.234.232.238', '44.237.234.25', '44.242.60.85']"
epicgames.com,9,105,8,177,22,"['34.203.119.126', '34.192.116.37', '3.210.115.173', '34.205.180.101', '34.236.240.206', '34.203.148.103', '54.87.93.14', '3.228.194.172', '52.22.246.29', '34.203.148.103', '54.226.83.163', '3.232.100.130', '44.215.224.99', '52.2.162.131', '34.206.236.114', '34.205.180.101', '52.203.14.136', '23.20.205.194', '34.203.119.126', '3.224.229.142', '34.203.148.103', '54.210.212.240', '54.197.143.69', '3.230.29.161', '54.90.222.114', '107.23.88.204', '34.203.148.103', '54.197.143.69', '3.210.115.173', '34.192.116.37', '3.230.29.161', '3.223.206.124', '34.203.148.103', '34.206.236.114', '52.22.246.29', '52.203.14.136', '52.207.120.16', '3.230.29.161', '23.20.205.194', '34.203.119.126']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,9,15,9,11,9,"['104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.1', '104.244.42.129', '104.244.42.193', '104.244.42.65', '104.244.42.1', '104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.1']"
instagram.com,12,7,9,10,99,"['31.13.66.174', '157.240.8.174', '157.240.8.174', '157.240.8.174', '31.13.66.174']"
