domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,103,10,9,8,103,"['172.217.167.78', '142.250.204.14', '172.217.24.46', '142.250.67.14', '172.217.167.78']"
youtube.com,142,6,10,7,102,"['142.251.221.78', '142.250.204.14', '172.217.24.46', '142.250.71.78', '142.251.221.78']"
facebook.com,10,8,10,10,108,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,8,10,8,7,6,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.53.203.50', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.81.111.85', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62', '20.103.85.33']"
netflix.com,12,9,9,11,20,"['44.234.232.238', '44.237.234.25', '44.242.60.85', '44.234.232.238', '44.242.60.85', '44.237.234.25', '44.240.158.19', '52.38.7.83', '44.242.13.161', '44.242.60.85', '44.234.232.238', '44.237.234.25', '44.242.13.161', '52.38.7.83', '44.240.158.19']"
epicgames.com,8,104,9,129,42,"['52.203.14.136', '34.236.240.206', '34.192.116.37', '107.23.88.204', '52.22.246.29', '34.193.142.121', '18.213.59.57', '34.225.166.220', '34.232.137.100', '54.210.212.240', '23.20.205.194', '34.203.148.103', '54.89.15.95', '3.224.231.164', '18.213.59.57', '54.197.143.69', '3.228.194.172', '34.192.40.46', '34.203.119.126', '3.233.179.35', '3.211.207.12', '34.236.240.206', '3.210.97.92', '52.20.20.26', '34.225.166.220', '34.236.240.206', '52.203.14.136', '3.228.194.172', '34.206.236.114', '52.86.209.73', '3.210.97.92', '52.207.120.16', '3.210.97.92', '3.223.206.124', '3.228.194.172', '34.192.116.37', '52.71.194.139', '52.86.209.73', '54.197.143.69', '54.235.191.8']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,10,9,9,10,7,"['104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.1', '104.244.42.129', '104.244.42.193']"
instagram.com,11,15,9,9,100,"['31.13.66.174', '157.240.8.174', '157.240.8.174', '157.240.8.174', '31.13.66.174']"
baidu.com,8,9,10,176,8,"['110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66']"
