domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,105,13,8,10,99,"['172.217.167.78', '142.250.76.110', '172.217.24.46', '142.250.67.14', '172.217.167.78']"
youtube.com,105,15,8,113,101,"['142.251.221.78', '142.250.204.14', '172.217.24.46', '142.250.71.78', '142.251.221.78']"
facebook.com,11,91,8,14,98,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,7,9,8,8,8,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.53.203.50', '20.103.85.33', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.81.111.85', '20.112.52.29', '20.53.203.50', '20.84.181.62', '20.103.85.33', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.53.203.50']"
netflix.com,13,8,9,104,40,"['52.38.7.83', '44.242.13.161', '44.240.158.19', '44.237.234.25', '44.242.60.85', '44.234.232.238', '44.240.158.19', '52.38.7.83', '44.242.13.161', '44.240.158.19', '44.242.13.161', '52.38.7.83', '52.38.7.83', '44.240.158.19', '44.242.13.161']"
epicgames.com,7,12,7,106,8,"['52.203.14.136', '34.225.166.220', '34.192.40.46', '34.193.109.40', '52.71.194.139', '3.216.16.195', '52.86.209.73', '107.23.88.204', '3.230.29.161', '3.232.100.130', '52.20.20.26', '54.197.143.69', '34.225.166.220', '54.89.15.95', '54.87.93.14', '35.169.142.199', '34.193.109.40', '3.233.179.35', '54.226.83.163', '3.224.229.142', '44.215.224.99', '18.213.59.57', '34.203.148.103', '35.169.142.199', '23.20.205.194', '54.90.222.114', '34.206.236.114', '107.23.88.204', '34.192.40.46', '34.203.148.103', '3.224.229.142', '52.86.209.73', '18.213.59.57', '44.215.224.99', '52.22.246.29', '54.210.212.240', '54.235.191.8', '3.86.126.224', '3.224.231.164', '3.228.194.172']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,12,8,8,10,9,"['104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.193', '104.244.42.1', '104.244.42.65', '104.244.42.129']"
