domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,144,26,8,8,101,"['142.250.204.14', '142.250.67.14', '172.217.24.46', '142.251.221.78', '142.250.204.14']"
youtube.com,101,20,9,101,100,"['142.250.204.14', '142.250.66.238', '172.217.24.46', '142.250.204.14', '142.250.204.14']"
facebook.com,13,12,8,10,100,"['31.13.66.35', '157.240.8.35', '157.240.8.35', '157.240.8.35', '31.13.66.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,7,41,10,11,9,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.70.246.20', '20.236.44.162', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.231.239.246', '20.76.201.171', '20.103.85.33', '20.84.181.62', '20.236.44.162', '20.81.111.85', '20.112.250.133', '20.53.203.50', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.236.44.162', '20.53.203.50', '20.70.246.20', '20.76.201.171', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.112.250.133', '20.231.239.246']"
netflix.com,13,10,9,122,37,"['44.242.60.85', '44.234.232.238', '44.237.234.25', '44.242.13.161', '52.38.7.83', '44.240.158.19', '44.242.13.161', '44.240.158.19', '52.38.7.83', '44.240.158.19', '44.242.13.161', '52.38.7.83', '44.242.13.161', '52.38.7.83', '44.240.158.19']"
epicgames.com,8,180,8,107,38,"['34.205.180.101', '3.208.225.137', '3.211.207.12', '3.211.212.74', '23.20.205.194', '3.216.16.195', '3.232.100.130', '34.225.166.220', '18.210.41.252', '3.211.212.74', '18.232.4.194', '3.208.225.137', '52.207.120.16', '54.89.15.95', '3.230.29.161', '3.210.115.173', '3.216.16.195', '54.210.212.240', '18.232.4.194', '3.223.206.124', '52.203.14.136', '54.226.212.47', '52.22.246.29', '34.225.166.220', '54.235.191.8', '52.71.194.139', '34.203.119.126', '34.232.137.100', '3.233.179.35', '34.192.116.37', '54.90.222.114', '34.203.148.103', '3.233.179.35', '18.210.160.48', '34.192.116.37', '34.193.109.40', '34.232.137.100', '3.223.206.124', '3.228.194.172', '3.232.100.130']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,14,7,8,11,9,"['104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.1', '104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.129', '104.244.42.193', '104.244.42.1', '104.244.42.65']"
