domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,60,5,4,114,56,"['142.250.219.206', '142.250.218.78', '142.250.219.238', '142.250.64.110', '142.250.219.206']"
youtube.com,3,5,4,119,58,"['142.251.129.238', '142.250.219.174', '142.251.128.142', '142.250.64.78', '142.251.128.142']"
facebook.com,6,5,4,115,5,"['157.240.12.35', '157.240.222.35', '157.240.226.35', '31.13.71.36', '157.240.12.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,4,6,4,120,4,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.81.111.85', '20.53.203.50', '20.103.85.33', '20.84.181.62', '20.112.52.29', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.103.85.33', '20.112.52.29', '20.53.203.50', '20.81.111.85', '20.84.181.62']"
netflix.com,5,4,4,137,7,"['3.211.157.115', '54.160.93.182', '3.225.92.8', '3.230.129.93', '52.3.144.142', '54.237.226.164', '3.230.129.93', '52.3.144.142', '54.237.226.164', '3.230.129.93', '54.237.226.164', '52.3.144.142', '3.211.157.115', '3.225.92.8', '54.160.93.182']"
epicgames.com,5,5,4,116,7,"['34.193.109.40', '34.236.240.206', '174.129.246.223', '18.232.4.194', '52.22.82.88', '3.224.229.142', '34.206.236.114', '54.89.15.95', '52.203.14.136', '54.89.15.95', '44.215.224.99', '54.226.212.47', '34.225.166.220', '54.197.143.69', '3.216.16.195', '34.203.119.126', '52.207.120.16', '34.203.148.103', '52.2.162.131', '174.129.246.223', '52.71.194.139', '18.213.59.57', '52.22.82.88', '3.208.225.137', '3.208.225.137', '107.23.88.204', '54.157.155.117', '54.87.93.14', '3.216.16.195', '3.210.115.173', '34.193.142.121', '54.89.15.95', '52.22.246.29', '52.207.120.16', '54.87.93.14', '3.230.29.161', '18.213.59.57', '34.192.40.46', '34.205.180.101', '34.236.240.206']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,4,5,4,114,4,"['104.244.42.1', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.193', '104.244.42.193', '104.244.42.1', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.1', '104.244.42.65', '104.244.42.129']"
