domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,57,5,4,126,63,"['142.250.219.206', '142.250.218.14', '142.250.219.14', '142.250.217.206', '142.250.219.206']"
youtube.com,56,4,3,168,65,"['142.251.128.110', '142.251.129.238', '142.251.128.142', '142.250.64.206', '142.251.128.110']"
facebook.com,4,5,3,120,5,"['157.240.222.35', '157.240.12.35', '157.240.12.35', '31.13.67.35', '157.240.12.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,3,5,6,124,5,"['20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.70.246.20', '20.236.44.162', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.76.201.171', '20.112.250.133', '20.70.246.20', '20.236.44.162', '20.231.239.246', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.70.246.20', '20.76.201.171', '20.112.250.133', '20.231.239.246', '20.236.44.162']"
netflix.com,9,5,4,125,7,"['52.3.144.142', '3.230.129.93', '54.237.226.164', '3.230.129.93', '54.237.226.164', '52.3.144.142', '3.225.92.8', '3.211.157.115', '54.160.93.182', '3.211.157.115', '3.225.92.8', '54.160.93.182', '3.230.129.93', '52.3.144.142', '54.237.226.164']"
epicgames.com,6,9,4,163,7,"['34.206.236.114', '174.129.246.223', '34.192.116.37', '3.210.176.153', '18.205.207.167', '3.228.194.172', '18.232.4.194', '3.224.229.142', '54.226.212.47', '3.232.100.130', '3.211.207.12', '18.232.4.194', '3.224.231.164', '52.22.246.29', '3.224.229.142', '54.221.113.101', '107.23.88.204', '34.192.40.46', '100.25.18.185', '52.203.14.136', '3.232.100.130', '23.20.192.195', '52.2.162.131', '54.226.83.163', '54.157.155.117', '3.224.229.142', '18.210.160.48', '23.20.205.194', '34.205.180.101', '3.86.126.224', '18.210.41.252', '34.225.166.220', '34.203.148.103', '44.215.224.99', '100.25.18.185', '174.129.246.223', '3.208.225.137', '3.232.100.130', '3.233.179.35', '18.210.160.48']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,7,5,4,2226,4,"['104.244.42.65', '104.244.42.129', '104.244.42.193', '104.244.42.65', '104.244.42.1', '104.244.42.1', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.193', '104.244.42.129', '104.244.42.1', '104.244.42.65', '104.244.42.193']"
instagram.com,8,5,4,120,7,"['157.240.12.174', '157.240.12.174', '157.240.12.174', '157.240.14.174', '157.240.12.174']"
baidu.com,3,4,4,122,5,"['39.156.66.10', '110.242.68.66', '110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66']"
amazonaws.com,4,5,4,136,5,"['207.171.166.22', '72.21.210.29', '72.21.206.80', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.210.29', '72.21.206.80', '207.171.166.22', '207.171.166.22', '72.21.210.29', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.206.80']"
