domain,google,quad9,cloudflare,comodosecuredns,opendns,A_list
google.com,5,8,5,123,56,"['142.251.128.46', '142.250.219.14', '142.251.129.238', '142.250.217.174', '142.250.219.206']"
youtube.com,55,5,4,126,55,"['142.251.128.142', '142.251.129.206', '142.251.128.14', '142.250.78.78', '142.251.128.142']"
facebook.com,4,5,4,122,5,"['157.240.12.35', '157.240.226.35', '157.240.226.35', '157.240.14.35', '157.240.12.35']"
a-msedge.net,0,0,0,0,0,[]
microsoft.com,4,5,4,122,5,"['20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.81.111.85', '20.76.201.171', '20.112.250.133', '20.84.181.62', '20.236.44.162', '20.70.246.20', '20.81.111.85', '20.112.52.29', '20.231.239.246', '20.53.203.50', '20.103.85.33', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.53.203.50', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.76.201.171', '20.70.246.20', '20.236.44.162', '20.53.203.50', '20.70.246.20', '20.76.201.171', '20.81.111.85', '20.84.181.62', '20.103.85.33', '20.112.52.29', '20.112.250.133', '20.231.239.246', '20.236.44.162']"
netflix.com,8,5,4,163,7,"['54.237.226.164', '52.3.144.142', '3.230.129.93', '54.237.226.164', '52.3.144.142', '3.230.129.93', '54.160.93.182', '3.211.157.115', '3.225.92.8', '3.211.157.115', '3.225.92.8', '54.160.93.182', '54.237.226.164', '3.230.129.93', '52.3.144.142']"
epicgames.com,5,6,6,143,6,"['54.226.212.47', '54.87.93.14', '3.210.115.173', '52.203.14.136', '34.193.142.121', '54.90.222.114', '107.23.88.204', '52.71.194.139', '54.226.83.163', '3.230.29.161', '34.206.236.114', '3.86.126.224', '54.226.212.47', '54.87.93.14', '18.210.160.48', '54.90.222.114', '3.210.97.92', '44.215.224.99', '3.223.206.124', '52.22.246.29', '3.210.115.173', '54.90.222.114', '54.210.212.240', '54.226.212.47', '34.193.109.40', '34.193.142.121', '107.23.88.204', '54.226.212.47', '52.71.194.139', '3.228.194.172', '34.192.116.37', '23.20.205.194', '44.215.224.99', '52.22.246.29', '54.89.15.95', '3.211.207.12', '3.224.229.142', '23.20.205.194', '34.193.109.40', '34.205.180.101']"
akamaiedge.net,0,0,0,0,0,[]
gtld-servers.net,0,0,0,0,0,[]
twitter.com,7,5,4,130,4,"['104.244.42.193', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.193', '104.244.42.129', '104.244.42.65', '104.244.42.1', '104.244.42.65', '104.244.42.129', '104.244.42.1', '104.244.42.193', '104.244.42.193', '104.244.42.1', '104.244.42.65', '104.244.42.129']"
instagram.com,7,6,4,128,5,"['157.240.12.174', '157.240.226.174', '31.13.85.174', '157.240.14.174', '157.240.12.174']"
baidu.com,4,6,4,122,4,"['39.156.66.10', '110.242.68.66', '39.156.66.10', '110.242.68.66', '110.242.68.66', '39.156.66.10', '110.242.68.66', '39.156.66.10', '39.156.66.10', '110.242.68.66']"
amazonaws.com,4,6,4,125,4,"['72.21.210.29', '72.21.206.80', '207.171.166.22', '72.21.210.29', '72.21.206.80', '207.171.166.22', '72.21.206.80', '72.21.210.29', '207.171.166.22', '207.171.166.22', '72.21.210.29', '72.21.206.80', '72.21.210.29', '207.171.166.22', '72.21.206.80']"
apple.com,4,5,4,123,4,"['17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10', '17.253.144.10']"
linkedin.com,9,4,4,122,13,"['13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14', '13.107.42.14']"
cloudflare.com,6,4,4,124,4,"['104.16.133.229', '104.16.132.229', '104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229', '104.16.133.229', '104.16.132.229', '104.16.132.229', '104.16.133.229']"
wikipedia.org,4,4,4,121,133,"['208.80.154.224', '208.80.154.224', '208.80.154.224', '208.80.154.224', '208.80.154.224']"
yahoo.com,5,5,5,127,5,"['74.6.231.20', '98.137.11.163', '54.161.105.65', '74.6.231.21', '34.225.127.72', '74.6.143.25', '74.6.143.26', '98.137.11.164', '54.161.105.65', '34.225.127.72', '74.6.143.26', '98.137.11.163', '74.6.143.25', '74.6.231.20', '98.137.11.164', '74.6.231.21', '74.6.231.21', '74.6.231.20', '98.137.11.164', '98.137.11.163', '54.161.105.65', '74.6.143.25', '34.225.127.72', '74.6.143.26', '54.161.105.65', '74.6.143.26', '98.137.11.164', '74.6.143.25', '74.6.231.21', '34.225.127.72', '74.6.231.20', '98.137.11.163', '98.137.11.164', '34.225.127.72', '54.161.105.65', '74.6.143.25', '74.6.143.26', '74.6.231.20', '74.6.231.21', '98.137.11.163']"
qq.com,179,6,4,122,1140,"['203.205.254.157', '123.151.137.18', '61.129.7.47', '183.3.226.35', '203.205.254.157', '123.151.137.18', '61.129.7.47', '183.3.226.35', '183.3.226.35', '203.205.254.157', '61.129.7.47', '123.151.137.18', '183.3.226.35', '203.205.254.157', '123.151.137.18', '61.129.7.47', '61.129.7.47', '123.151.137.18', '183.3.226.35', '203.205.254.157']"
akamai.net,0,0,0,0,0,[]
domain1.tche.br,24,22,62,482,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain2.tche.br,21,44,60,565,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain3.tche.br,24,22,65,247,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain4.tche.br,24,64,60,253,130,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain5.tche.br,27,23,60,242,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain6.tche.br,4,21,59,246,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain7.tche.br,23,22,61,247,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain8.tche.br,24,22,60,246,132,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
domain9.tche.br,24,22,62,121,131,"['200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156', '200.132.0.156']"
